,activity_id,person_id,distance_meters,duration_seconds,mode,travel_purpose,previous_activity_type,start_time,start_local_hour,end_time,end_local_hour,origin_bgrp,origin_bgrp_lat,origin_bgrp_lng,destination_bgrp,destination_bgrp_lat,destination_bgrp_lng,vehicle_type,vehicle_fuel_type,vehicle_fuel_technology,start_within_boundary,start_datetime,start_timestamp
24911,8021911861113993691,679885190443139797,160.93400239810347,0,BIKING,RECREATION,HOME,2019-10-10 12:40:00 America/New_York,12,2019-10-10 12:40:34 America/New_York,12,250173521022,42.3713,-71.0801,250173521022,42.3713,-71.0801,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:40:00,2019-10-10 12:40:00
24943,17616967854617097722,3096876379155001852,804.67,120,BIKING,WORK,HOME,2019-10-10 12:40:00 America/New_York,12,2019-10-10 12:42:45 America/New_York,12,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:40:00,2019-10-10 12:40:00
25098,13777674474587204988,16192589351287630814,160.93400239810347,0,BIKING,HOME,RECREATION,2019-10-10 12:41:29 America/New_York,12,2019-10-10 12:41:49 America/New_York,12,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:41:29,2019-10-10 12:41:29
25117,7886130169895197061,7099650463875449938,321.86800479620695,0,BIKING,HOME,MAINTENANCE,2019-10-10 12:41:29 America/New_York,12,2019-10-10 12:42:26 America/New_York,12,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:41:29,2019-10-10 12:41:29
25350,7981361973314998484,6633240858307312856,160.93400239810347,60,BIKING,MAINTENANCE,HOME,2019-10-10 12:44:00 America/New_York,12,2019-10-10 12:45:34 America/New_York,12,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:44:00,2019-10-10 12:44:00
25395,9290039502096072312,2656421931436795035,1448.4059616303446,360,BIKING,HOME,EAT,2019-10-10 12:45:00 America/New_York,12,2019-10-10 12:51:57 America/New_York,12,250173531022,42.3592,-71.0862,250173526002,42.3704,-71.0924,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:45:00,2019-10-10 12:45:00
25636,10445712551252735287,2223123450329101415,3057.745961630344,600,BIKING,WORK,HOME,2019-10-10 12:51:20 America/New_York,12,2019-10-10 13:01:26 America/New_York,13,250173524002,42.3642,-71.0903,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:51:20,2019-10-10 12:51:20
25675,4244783899259777363,4364059481328192461,1448.4059616303446,300,BIKING,WORK,HOME,2019-10-10 12:51:20 America/New_York,12,2019-10-10 12:57:17 America/New_York,12,250173524002,42.3642,-71.0903,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:51:20,2019-10-10 12:51:20
25729,13353567507378069073,10408667054133157356,321.86800479620695,60,BIKING,OTHER_ACTIVITY_TYPE,EAT,2019-10-10 12:54:00 America/New_York,12,2019-10-10 12:55:02 America/New_York,12,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:54:00,2019-10-10 12:54:00
25758,17185678965079333722,9853848698619554257,321.86800479620695,60,BIKING,HOME,SOCIAL,2019-10-10 12:55:05 America/New_York,12,2019-10-10 12:56:49 America/New_York,12,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:55:05,2019-10-10 12:55:05
25872,6537334749195360836,824410935997857752,160.93400239810347,0,BIKING,SOCIAL,HOME,2019-10-10 13:00:00 America/New_York,13,2019-10-10 13:00:29 America/New_York,13,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:00:00,2019-10-10 13:00:00
25926,3450329970038896986,11516314753905600105,1287.4720191848278,300,BIKING,WORK,SHOP,2019-10-10 13:01:00 America/New_York,13,2019-10-10 13:06:54 America/New_York,13,250173524002,42.3642,-71.0903,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:01:00,2019-10-10 13:01:00
26515,9064834326826851379,3096876379155001852,965.6040383696557,180,BIKING,HOME,WORK,2019-10-10 13:08:00 America/New_York,13,2019-10-10 13:11:12 America/New_York,13,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:08:00,2019-10-10 13:08:00
26688,7942028750944692405,18087457126866818550,643.7360095924139,120,BIKING,HOME,WORK,2019-10-10 13:10:00 America/New_York,13,2019-10-10 13:12:07 America/New_York,13,250173521022,42.3713,-71.0801,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:10:00,2019-10-10 13:10:00
26735,2551284383450437895,18124311007194431809,1931.2080767393109,420,BIKING,HOME,RECREATION,2019-10-10 13:10:00 America/New_York,13,2019-10-10 13:17:13 America/New_York,13,250173521021,42.3667,-71.0763,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:10:00,2019-10-10 13:10:00
26779,1241899043978919866,13130426429946400933,160.93400239810347,0,BIKING,WORK,HOME,2019-10-10 13:11:00 America/New_York,13,2019-10-10 13:11:54 America/New_York,13,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:11:00,2019-10-10 13:11:00
26888,68687364008151821,1323250814374660820,160.93400239810347,0,BIKING,EAT,HOME,2019-10-10 13:12:00 America/New_York,13,2019-10-10 13:12:22 America/New_York,13,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:12:00,2019-10-10 13:12:00
26913,11513419728037613292,389423933741813116,160.93400239810347,0,BIKING,MAINTENANCE,HOME,2019-10-10 13:13:00 America/New_York,13,2019-10-10 13:13:21 America/New_York,13,250173521021,42.3667,-71.0763,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:13:00,2019-10-10 13:13:00
26967,3051877383457177547,12490560686989665698,2253.0759616303444,600,BIKING,EAT,SCHOOL,2019-10-10 13:13:00 America/New_York,13,2019-10-10 13:23:02 America/New_York,13,250173531022,42.3592,-71.0862,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:13:00,2019-10-10 13:13:00
26987,16918047621155579550,11218523218409825630,160.93400239810347,60,BIKING,EAT,OTHER_ACTIVITY_TYPE,2019-10-10 13:14:00 America/New_York,13,2019-10-10 13:15:36 America/New_York,13,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:14:00,2019-10-10 13:14:00
27472,5422528067066245845,17454326385862389352,321.86800479620695,60,BIKING,RECREATION,OTHER_ACTIVITY_TYPE,2019-10-10 13:32:00 America/New_York,13,2019-10-10 13:33:00 America/New_York,13,250173523001,42.3678,-71.0855,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:32:00,2019-10-10 13:32:00
27488,11525267111052001486,10630600258477248884,160.93400239810347,0,BIKING,SOCIAL,HOME,2019-10-10 13:32:00 America/New_York,13,2019-10-10 13:32:29 America/New_York,13,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:32:00,2019-10-10 13:32:00
27729,11173438633605368321,389423933741813116,160.93400239810347,0,BIKING,HOME,MAINTENANCE,2019-10-10 13:35:40 America/New_York,13,2019-10-10 13:36:01 America/New_York,13,250173521021,42.3667,-71.0763,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:35:40,2019-10-10 13:35:40
28052,15395655730635423353,2517434702421794079,1126.5379808151722,240,BIKING,RECREATION,HOME,2019-10-10 13:40:00 America/New_York,13,2019-10-10 13:44:34 America/New_York,13,250173524002,42.3642,-71.0903,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:40:00,2019-10-10 13:40:00
28067,5490938937531390438,15331006241708074848,482.8020191848277,60,BIKING,SOCIAL,HOME,2019-10-10 13:41:00 America/New_York,13,2019-10-10 13:42:20 America/New_York,13,250173526001,42.3696,-71.0897,250173526001,42.3696,-71.0897,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:41:00,2019-10-10 13:41:00
28580,2615727009289475409,3216213141420148993,321.86800479620695,120,BIKING,SHOP,WORK,2019-10-10 13:55:55 America/New_York,13,2019-10-10 13:58:09 America/New_York,13,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:55:55,2019-10-10 13:55:55
28690,18200102232200549276,2476782750776726367,1287.4720191848278,240,BIKING,HOME,WORK,2019-10-10 13:55:55 America/New_York,13,2019-10-10 14:00:20 America/New_York,14,250173531022,42.3592,-71.0862,250173524001,42.3657,-71.0893,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:55:55,2019-10-10 13:55:55
28805,17391327867215792167,1323250814374660820,160.93400239810347,0,BIKING,HOME,EAT,2019-10-10 14:00:40 America/New_York,14,2019-10-10 14:01:14 America/New_York,14,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:00:40,2019-10-10 14:00:40
28957,14738181101349376204,16944688478702404050,160.93400239810347,0,BIKING,EAT,HOME,2019-10-10 14:02:00 America/New_York,14,2019-10-10 14:02:24 America/New_York,14,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:02:00,2019-10-10 14:02:00
29106,14176587839174803016,16394765234024963860,1931.2080767393109,360,BIKING,WORK,HOME,2019-10-10 14:04:00 America/New_York,14,2019-10-10 14:10:40 America/New_York,14,250173521021,42.3667,-71.0763,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:04:00,2019-10-10 14:04:00
29151,13792798262750564934,6760571992148149628,482.8020191848277,120,BIKING,SHOP,WORK,2019-10-10 14:05:00 America/New_York,14,2019-10-10 14:07:42 America/New_York,14,250173523002,42.3654,-71.0811,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:05:00,2019-10-10 14:05:00
29187,10183389953393021531,12490560686989665698,2092.1419232606886,540,BIKING,SCHOOL,EAT,2019-10-10 14:05:00 America/New_York,14,2019-10-10 14:14:35 America/New_York,14,250173521021,42.3667,-71.0763,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:05:00,2019-10-10 14:05:00
29197,15452968172156302528,1609240313263838775,804.67,240,BIKING,SHOP,HOME,2019-10-10 14:05:09 America/New_York,14,2019-10-10 14:09:45 America/New_York,14,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:05:09,2019-10-10 14:05:09
29320,11991839497497419132,15331006241708074848,804.67,120,BIKING,HOME,SOCIAL,2019-10-10 14:07:40 America/New_York,14,2019-10-10 14:10:24 America/New_York,14,250173526001,42.3696,-71.0897,250173526001,42.3696,-71.0897,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:07:40,2019-10-10 14:07:40
29387,14099347779158603077,525804331110749923,321.86800479620695,60,BIKING,HOME,EAT,2019-10-10 14:08:55 America/New_York,14,2019-10-10 14:10:24 America/New_York,14,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:08:55,2019-10-10 14:08:55
29822,2813111241069251829,3216213141420148993,965.6040383696557,300,BIKING,HOME,SHOP,2019-10-10 14:14:55 America/New_York,14,2019-10-10 14:20:30 America/New_York,14,250173531022,42.3592,-71.0862,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:14:55,2019-10-10 14:14:55
30326,16569105715840863197,1071960665862764340,160.93400239810347,0,BIKING,EAT,HOME,2019-10-10 14:32:00 America/New_York,14,2019-10-10 14:32:38 America/New_York,14,250173526001,42.3696,-71.0897,250173526001,42.3696,-71.0897,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:32:00,2019-10-10 14:32:00
30363,17205423797326338069,6877268467767382733,1287.4720191848278,240,BIKING,SHOP,WORK,2019-10-10 14:33:00 America/New_York,14,2019-10-10 14:37:06 America/New_York,14,250173522001,42.3719,-71.0851,250173524001,42.3657,-71.0893,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:33:00,2019-10-10 14:33:00
30443,10281682281114730237,7285127681025117180,160.93400239810347,0,BIKING,HOME,WORK,2019-10-10 14:34:00 America/New_York,14,2019-10-10 14:34:31 America/New_York,14,250173524002,42.3642,-71.0903,250173526002,42.3704,-71.0924,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:34:00,2019-10-10 14:34:00
30578,4503530020365253141,6760571992148149628,643.7360095924139,240,BIKING,WORK,SHOP,2019-10-10 14:36:20 America/New_York,14,2019-10-10 14:41:00 America/New_York,14,250173523001,42.3678,-71.0855,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:36:20,2019-10-10 14:36:20
30895,16155594823157628453,1875808106487297071,1931.2080767393109,360,BIKING,WORK,HOME,2019-10-10 14:41:00 America/New_York,14,2019-10-10 14:47:55 America/New_York,14,250173522001,42.3719,-71.0851,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:41:00,2019-10-10 14:41:00
30939,2748327918585387887,17428520735855031361,1287.4720191848278,240,BIKING,HOME,WORK,2019-10-10 14:41:00 America/New_York,14,2019-10-10 14:45:19 America/New_York,14,250173524002,42.3642,-71.0903,250173521022,42.3713,-71.0801,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:41:00,2019-10-10 14:41:00
31577,794574346099688668,5130474970136086654,2092.1419232606886,420,BIKING,SHOP,WORK,2019-10-10 15:01:00 America/New_York,15,2019-10-10 15:08:17 America/New_York,15,250173531022,42.3592,-71.0862,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:01:00,2019-10-10 15:01:00
31955,10859100370494682823,7484002585327740351,1126.5379808151722,300,BIKING,EAT,HOME,2019-10-10 15:06:00 America/New_York,15,2019-10-10 15:11:57 America/New_York,15,250173523001,42.3678,-71.0855,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:06:00,2019-10-10 15:06:00
31962,12240103711683568977,17052664736484120866,482.8020191848277,60,BIKING,HOME,SCHOOL,2019-10-10 15:07:00 America/New_York,15,2019-10-10 15:08:44 America/New_York,15,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:07:00,2019-10-10 15:07:00
32131,7138647874988778905,2223123450329101415,3057.745961630344,600,BIKING,HOME,WORK,2019-10-10 15:07:55 America/New_York,15,2019-10-10 15:18:39 America/New_York,15,250173521021,42.3667,-71.0763,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:07:55,2019-10-10 15:07:55
33046,5128062547494841267,7285127681025117180,321.86800479620695,60,BIKING,WORK,HOME,2019-10-10 15:30:00 America/New_York,15,2019-10-10 15:31:20 America/New_York,15,250173526002,42.3704,-71.0924,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:30:00,2019-10-10 15:30:00
33524,18286526393745192272,3084018780833432145,321.86800479620695,60,BIKING,EAT,HOME,2019-10-10 15:35:00 America/New_York,15,2019-10-10 15:36:15 America/New_York,15,250173524001,42.3657,-71.0893,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:35:00,2019-10-10 15:35:00
33937,10735373838673054030,11771923036057065467,1448.4059616303446,360,BIKING,HOME,SCHOOL,2019-10-10 15:39:02 America/New_York,15,2019-10-10 15:45:02 America/New_York,15,250173531022,42.3592,-71.0862,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:39:02,2019-10-10 15:39:02
34077,5326346986520746193,14897597005595988355,1287.4720191848278,240,BIKING,SOCIAL,HOME,2019-10-10 15:40:00 America/New_York,15,2019-10-10 15:44:34 America/New_York,15,250173522001,42.3719,-71.0851,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:40:00,2019-10-10 15:40:00
34280,1744587955617153912,5260361248148385987,321.86800479620695,60,BIKING,RECREATION,HOME,2019-10-10 15:43:00 America/New_York,15,2019-10-10 15:44:18 America/New_York,15,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:43:00,2019-10-10 15:43:00
34342,8246303753039078519,3871065387286211051,1287.4720191848278,240,BIKING,OTHER_ACTIVITY_TYPE,WORK,2019-10-10 15:43:00 America/New_York,15,2019-10-10 15:47:10 America/New_York,15,250173531022,42.3592,-71.0862,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:43:00,2019-10-10 15:43:00
34448,18256776591693137832,4281289931558331462,160.93400239810347,60,BIKING,SOCIAL,HOME,2019-10-10 15:44:00 America/New_York,15,2019-10-10 15:45:55 America/New_York,15,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:44:00,2019-10-10 15:44:00
34541,17965664284763757431,9465027588555078131,1609.34,300,BIKING,HOME,SOCIAL,2019-10-10 15:45:46 America/New_York,15,2019-10-10 15:51:29 America/New_York,15,250173531022,42.3592,-71.0862,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:45:46,2019-10-10 15:45:46
34615,16642272611930693412,14116149725856857966,1770.2740383696555,360,BIKING,HOME,WORK,2019-10-10 15:49:15 America/New_York,15,2019-10-10 15:55:22 America/New_York,15,250173531022,42.3592,-71.0862,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:49:15,2019-10-10 15:49:15
35472,1330849247255673175,14267155875068492214,1287.4720191848278,360,BIKING,HOME,SCHOOL,2019-10-10 16:03:52 America/New_York,16,2019-10-10 16:09:52 America/New_York,16,250173523001,42.3678,-71.0855,250173526002,42.3704,-71.0924,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 16:03:52,2019-10-10 16:03:52
35654,13080782854658171594,6633240858307312856,804.67,180,BIKING,SOCIAL,HOME,2019-10-10 16:06:00 America/New_York,16,2019-10-10 16:09:39 America/New_York,16,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 16:06:00,2019-10-10 16:06:00
35672,13834743017366750822,13792902131121779185,482.8020191848277,60,BIKING,SHOP,WORK,2019-10-10 16:06:11 America/New_York,16,2019-10-10 16:08:03 America/New_York,16,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 16:06:11,2019-10-10 16:06:11
35954,14978419042222233329,11394465895357969518,482.8020191848277,180,BIKING,HOME,SCHOOL,2019-10-10 16:09:25 America/New_York,16,2019-10-10 16:12:46 America/New_York,16,250173523001,42.3678,-71.0855,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 16:09:25,2019-10-10 16:09:25
35969,4796630320861350687,3084018780833432145,321.86800479620695,60,BIKING,HOME,EAT,2019-10-10 16:09:40 America/New_York,16,2019-10-10 16:10:50 America/New_York,16,250173524002,42.3642,-71.0903,250173524001,42.3657,-71.0893,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 16:09:40,2019-10-10 16:09:40
35985,6739261081447591191,13869025592814332540,1448.4059616303446,300,BIKING,OTHER_ACTIVITY_TYPE,HOME,2019-10-10 16:10:00 America/New_York,16,2019-10-10 16:15:14 America/New_York,16,250173521022,42.3713,-71.0801,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 16:10:00,2019-10-10 16:10:00
36230,1785239069623992994,1780624085790130354,160.93400239810347,0,BIKING,SHOP,HOME,2019-10-10 16:12:00 America/New_York,16,2019-10-10 16:12:31 America/New_York,16,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 16:12:00,2019-10-10 16:12:00
36322,10500777656487692030,7424799465525184833,482.8020191848277,120,BIKING,RECREATION,HOME,2019-10-10 16:13:00 America/New_York,16,2019-10-10 16:15:16 America/New_York,16,250173526002,42.3704,-71.0924,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 16:13:00,2019-10-10 16:13:00
36573,5481336795139614945,13792902131121779185,965.6040383696557,300,BIKING,HOME,SHOP,2019-10-10 16:17:11 America/New_York,16,2019-10-10 16:22:18 America/New_York,16,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 16:17:11,2019-10-10 16:17:11
36630,5891452885846222194,734030270594057583,804.67,120,BIKING,HOME,SOCIAL,2019-10-10 16:19:52 America/New_York,16,2019-10-10 16:22:20 America/New_York,16,250173521021,42.3667,-71.0763,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 16:19:52,2019-10-10 16:19:52
36679,3460320825304397677,12031249372848263481,482.8020191848277,180,BIKING,HOME,SCHOOL,2019-10-10 16:19:53 America/New_York,16,2019-10-10 16:23:25 America/New_York,16,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 16:19:53,2019-10-10 16:19:53
